



SALAM PENUTUP 2_2,150,1000,150,150,150,270,50,157,150,-1,150,150,150,165,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SALAM PENUTUP 2_2,150,1000,150,150,150,255,116,168,150,-1,170,103,216,202,229,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SALAM PENUTUP 2_2,150,1000,150,150,150,212,94,150,150,150,150,63,6,65,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SALAM PENUTUP 2_2,150,1000,150,150,150,212,94,150,150,59,243,57,239,59,239,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SALAM PENUTUP 2_2,150,1000,150,150,150,212,94,150,150,71,243,57,239,241,241,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SALAM PENUTUP 2_2,150,1000,150,150,150,150,150,150,150,57,243,57,239,220,229,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SALAM PENUTUP 2_2,150,1000,150,150,150,270,30,157,150,150,150,150,150,110,110,241,113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
